Year,Contestant,Country,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Score Abs.,Score Rel.,Rank Abs.,Rank Rel.,Award
2002,Marko Zivkovic,Croatia,,160,26.67%,119/276,57.25%,Bronze,,,,,,,
2001,Frane Saric,Croatia,,375,62.50%,25/272,91.18%,Silver,,,,,,,
2001,Damir Tubin,Croatia,,362,60.33%,32/272,88.60%,Silver,,,,,,,
2001,Mladen Kolar,Croatia,,199,33.17%,98/272,64.34%,Bronze,,,,,,,
2001,Ivan Sikiric,Croatia,,183,30.50%,112/272,59.19%,Bronze,,,,,,,
2000,Frane Saric,Croatia,,435,62.14%,53/278,81.29%,Silver,,,,,,,
2000,Mario Zivic,Croatia,,345,49.29%,96/278,65.83%,Bronze,,,,,,,
2000,Damir Tubin,Croatia,,320,45.71%,100/278,64.39%,Bronze,,,,,,,
2000,Damir Korencic,Croatia,,,,,,,,,,,,,
1999,Frane Saric,Croatia,,268,44.67%,47/253,81.82%,Silver,,,,,,,
1999,Matija Kazalicki,Croatia,,210,35.00%,74/253,71.15%,Bronze,,,,,,,
1999,Mario Zivic,Croatia,,138,23.00%,124/253,51.38%,Bronze,,,,,,,
1999,Domagoj Vlah,Croatia,,,,,,,,,,,,,
1998,Kresimir Cosic,Croatia,,400,57.14%,92/241,62.24%,Bronze,,,,,,,
1998,Milan Mesic,Croatia,,400,57.14%,92/241,62.24%,Bronze,,,,,,,
1998,Zoran Majstrović,Croatia,,380,54.29%,100/241,58.92%,Bronze,,,,,,,
1998,Zvonimir Bujanović,Croatia,,350,50.00%,111/241,54.36%,Bronze,,,,,,,
1997,Ognjen Fabris,Croatia,,237,39.50%,82/221,63.35%,Bronze,,,,,,,
1997,Zvonimir Bujanović,Croatia,,214,35.67%,104/221,53.39%,Bronze,,,,,,,
1997,Zoran Majstrović,Croatia,,177,29.50%,126/221,43.44%,,,,,,,,
1997,Željko Švedić,Croatia,,138,23.00%,149/221,33.03%,,,,,,,,
1996,Bojan Antolović,Croatia,,161,80.50%,36/220,84.09%,Silver,,,,,,,
1996,Ante Đerek,Croatia,,160,80.00%,37/220,83.64%,Silver,,,,,,,
1996,Jurko Gospodnetić,Croatia,,138,69.00%,66/220,70.45%,Bronze,,,,,,,
1996,Zoran Majstrović,Croatia,,72,36.00%,145/220,34.55%,,,,,,,,
1995,Davor Lovrić,Croatia,,127,63.50%,46/210,78.57%,Silver,,,,,,,
1995,Aleksandar Matić,Croatia,,95,47.50%,96/210,54.76%,Bronze,,,,,,,
