Year,Contestant,Country,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Score Abs.,Score Rel.,Rank Abs.,Rank Rel.,Award
2005,Svetoslav Kolev,Bulgaria,,480,80.00%,26/276,90.94%,Silver,,,,,,,
2005,Rostislav Rumenov,Bulgaria,,470,78.33%,32/276,88.77%,Silver,,,,,,,
2005,Vasil Lyutskanov,Bulgaria,,449,74.83%,42/276,85.14%,Silver,,,,,,,
2005,Angel Dzhigarov,Bulgaria,,389,64.83%,75/276,73.19%,Bronze,,,,,,,
2004,Vladimir Nedev,Bulgaria,,445,74.17%,24/291,92.10%,Gold,,,,,,,
2004,Rangel Dokov,Bulgaria,,400,66.67%,48/291,83.85%,Silver,,,,,,,
2004,Valentin Mihov,Bulgaria,,375,62.50%,62/291,79.04%,Silver,,,,,,,
2004,Svetoslav Kolev,Bulgaria,,370,61.67%,67/291,77.32%,Silver,,,,,,,
2003,Ivaylo Riskov,Bulgaria,,427.9,71.32%,2/265,99.62%,Gold,,,,,,,
2003,Ivan Anev,Bulgaria,,341.9,56.98%,28/265,89.81%,Silver,,,,,,,
2003,Veselin Georgiev,Bulgaria,,241.0,40.17%,77/265,71.32%,Bronze,,,,,,,
2003,Svetoslav Kolev,Bulgaria,,229.5,38.25%,86/265,67.92%,Bronze,,,,,,,
2002,Velin Tzanov,Bulgaria,,448,74.67%,3/276,99.28%,Gold,,,,,,,
2002,Nikolay Nikolov,Bulgaria,,265,44.17%,38/276,86.59%,Silver,,,,,,,
2002,Georgi Tsankov,Bulgaria,,253,42.17%,46/276,83.70%,Silver,,,,,,,
2002,Veselin Raychev,Bulgaria,,199,33.17%,86/276,69.20%,Bronze,,,,,,,
2001,Velin Tzanov,Bulgaria,,416,69.33%,14/272,95.22%,Gold,,,,,,,
2001,Zhivko Ganev,Bulgaria,,407,67.83%,18/272,93.75%,Gold,,,,,,,
2001,Petko Minkov,Bulgaria,,322,53.67%,43/272,84.56%,Silver,,,,,,,
2001,Nikolay Nikolov,Bulgaria,,169,28.17%,120/272,56.25%,Bronze,,,,,,,
2000,Kristiyan Kostadinov Haralambiev,Bulgaria,,510,72.86%,32/278,88.85%,Silver,,,,,,,
2000,Georgi Rumenov Rusev,Bulgaria,,410,58.57%,66/278,76.62%,Silver,,,,,,,
2000,Nikolay Nikolov,Bulgaria,,360,51.43%,87/278,69.06%,Bronze,,,,,,,
2000,Peter Sabev,Bulgaria,,,,,,,,,,,,,
1999,Svetlin Nakov,Bulgaria,,208,34.67%,77/253,69.96%,Bronze,,,,,,,
1999,Kristiyan Kostadinov Haralambiev,Bulgaria,,161,26.83%,111/253,56.52%,Bronze,,,,,,,
1999,Martin Hristov,Bulgaria,,,,,,,,,,,,,
1999,Boyan Krosnov,Bulgaria,,,,,,,,,,,,,
1998,Petar Petrov,Bulgaria,,600,85.71%,25/241,90.04%,Silver,,,,,,,
1998,Svetlin Nakov,Bulgaria,,480,68.57%,63/241,74.27%,Bronze,,,,,,,
1998,Vassil Popovski,Bulgaria,,450,64.29%,76/241,68.88%,Bronze,,,,,,,
1998,Boyan Krosnov,Bulgaria,,360,51.43%,108/241,55.60%,Bronze,,,,,,,
1997,Stanislaw Ovtcharov,Bulgaria,,311,51.83%,46/221,79.64%,Silver,,,,,,,
1997,Vladimir Kiriansky,Bulgaria,,290,48.33%,57/221,74.66%,Bronze,,,,,,,
1997,Ognyan Kulev,Bulgaria,,232,38.67%,89/221,60.18%,Bronze,,,,,,,
1997,Petar Mitrov,Bulgaria,,141,23.50%,147/221,33.94%,,,,,,,,
1996,Krassimir Paskalev,Bulgaria,,150,75.00%,54/220,75.91%,Silver,,,,,,,
1996,Georgi Peev,Bulgaria,,135,67.50%,69/220,69.09%,Bronze,,,,,,,
1996,Anton Shikov,Bulgaria,,119,59.50%,82/220,63.18%,Bronze,,,,,,,
1996,Zdravko Peev,Bulgaria,,103,51.50%,108/220,51.36%,Bronze,,,,,,,
1995,Darrin Petkov,Bulgaria,,170,85.00%,4/210,98.57%,Gold,,,,,,,
1995,Georgi Peev,Bulgaria,,133,66.50%,38/210,82.38%,Silver,,,,,,,
1995,Georgi Dimitrov,Bulgaria,,115,57.50%,62/210,70.95%,Bronze,,,,,,,
1995,Kamen Yotov,Bulgaria,,96,48.00%,93/210,56.19%,Bronze,,,,,,,
1994,Svetoslav Tzvetkov,Bulgaria,,142,71.00%,18/189,91.01%,Silver,,,,,,,
1994,Darrin Petkov,Bulgaria,,101,50.50%,43/189,77.78%,Silver,,,,,,,
1994,Boris Dimitrov,Bulgaria,,100,50.00%,46/189,76.19%,Silver,,,,,,,
1994,Kamen Yotov,Bulgaria,,90,45.00%,58/189,69.84%,Bronze,,,,,,,
1993,Tsvetomir Petrov,Bulgaria,,187,93.50%,10/155,94.19%,Gold,,,,,,,
1993,Hristo Bojinov,Bulgaria,,174,87.00%,26/155,83.87%,Silver,,,,,,,
1992,Dimitar Piskiulev,Bulgaria,,195,97.50%,14/171,92.40%,Silver,,,,,,,
1992,Gabriel Dobrev,Bulgaria,,190,95.00%,23/171,87.13%,Silver,,,,,,,
1992,Hristo Bojinov,Bulgaria,,155,77.50%,61/171,64.91%,Bronze,,,,,,,
1992,Atanas Palavrov,Bulgaria,,,,,,,,,,,,,
1991,Svetoslav Bonev,Bulgaria,,163,81.50%,6/68,92.65%,Gold,,,,,,,
1991,Tsvetomir Petrov,Bulgaria,,110,55.00%,39/68,44.12%,Bronze,,,,,,,
1991,Youlian Manolov,Bulgaria,,103,51.50%,42/68,39.71%,Bronze,,,,,,,
1990,Tsvetomir Petrov,Bulgaria,,160,80.00%,1/100,100.00%,Gold,,,,,,,
1990,Teodor Tonchev,Bulgaria,,147,73.50%,3/100,98.00%,Gold,,,,,,,
1990,Stoyan Halkaliev,Bulgaria,,,,,,,,,,,,,
1990,Georgi Chalakov,Bulgaria,,,,,,,,,,,,,
1989,Emanuel Todorov,Bulgaria,,95,95.00%,2/46,97.83%,Gold,,,,,,,
1989,Anton  Altanov,Bulgaria,,90,90.00%,7/46,86.96%,Silver,,,,,,,
1989,Ivan Marinov,Bulgaria,,90,90.00%,7/46,86.96%,Silver,,,,,,,
1989,Teodor Tonchev,Bulgaria 2,,100,100.00%,1/46,100.00%,Gold,,,,,,,
1989,Svetoslav Bonev,Bulgaria 2,,56,56.00%,20/46,58.70%,,,,,,,,
1989,Tsvetomir Petrov,Bulgaria 2,,32,32.00%,30/46,36.96%,,,,,,,,
