Year,Contestant,Country,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Score Abs.,Score Rel.,Rank Abs.,Rank Rel.,Award
2017,Mariusz Trela,Poland,,403.45,67.24%,12/304,96.38%,Gold,,,,,,,
2017,Anadi Agrawal,Poland,,366.77,61.13%,23/304,92.76%,Gold,,,,,,,
2017,Stanisław Strzelecki,Poland,,325.01,54.17%,32/304,89.80%,Silver,,,,,,,
2017,Jan Olkowski,Poland,,163.00,27.17%,131/304,57.24%,Bronze,,,,,,,
2016,Jarosław Kwiecień,Poland,,465,77.50%,8/308,97.73%,Gold,,,,,,,
2016,Mateusz Radecki,Poland,,435,72.50%,14/308,95.78%,Gold,,,,,,,
2016,Juliusz Pham,Poland,,332,55.33%,66/308,78.90%,Silver,,,,,,,
2016,Paweł Burzyński,Poland,,318,53.00%,79/308,74.68%,Bronze,,,,,,,
2015,Jarosław Kwiecień,Poland,,461.00,76.83%,20/322,94.10%,Gold,,,,,,,
2015,Konrad Paluszek,Poland,,397.00,66.17%,44/322,86.65%,Silver,,,,,,,
2015,Maciej Hołubowicz,Poland,,367.91,61.32%,57/322,82.61%,Silver,,,,,,,
2015,Przemysław Kozłowski,Poland,,366.42,61.07%,58/322,82.30%,Silver,,,,,,,
2014,Jarosław Kwiecień,Poland,,449,74.83%,24/311,92.60%,Gold,,,,,,,
2014,Michał Glapa,Poland,,388,64.67%,55/311,82.64%,Silver,,,,,,,
2014,Stanisław Barzowski,Poland,,320,53.33%,88/311,72.03%,Bronze,,,,,,,
2014,Albert Citko,Poland,,275,45.83%,116/311,63.02%,Bronze,,,,,,,
2013,Krzysztof Pszeniczny,Poland,,469,78.17%,30/299,90.30%,Silver,,,,,,,
2013,Marek Sommer,Poland,,468,78.00%,31/299,89.97%,Silver,,,,,,,
2013,Stanisław Dobrowolski,Poland,,358,59.67%,76/299,74.92%,Bronze,,,,,,,
2013,Błażej Magnowski,Poland,,341,56.83%,85/299,71.91%,Bronze,,,,,,,
2012,Karol Farbiś,Poland,,456,76.00%,7/310,98.06%,Gold,,,,,,,
2012,Wojciech Nadara,Poland,,360,60.00%,28/310,91.29%,Silver,,,,,,,
2012,Wiktor Kuropatwa,Poland,,355,59.17%,30/310,90.65%,Silver,,,,,,,
2012,Bartłomiej Dudek,Poland,,263,43.83%,56/310,82.26%,Silver,,,,,,,
2011,Jan Kanty Milczek,Poland,,548,91.33%,8/303,97.69%,Gold,,,,,,,
2011,Piotr Karol Bejda,Poland,,478,79.67%,26/303,91.75%,Gold,,,,,,,
2011,Łukasz Jocz,Poland,,407,67.83%,57/303,81.52%,Silver,,,,,,,
2011,Krzysztof Leszczyński,Poland,,350,58.33%,96/303,68.65%,Bronze,,,,,,,
2010,Adrian Jaskółka,Poland,736,89.76%,3/297,99.33%,Gold,,,,,,,,
2010,Anna Piekarska,Poland,685,83.54%,26/297,91.58%,Silver,,,,,,,,
2010,Jan Kanty Milczek,Poland,678,82.68%,34/297,88.89%,Silver,,,,,,,,
2010,Igor Adamski,Poland,584,71.22%,110/297,63.30%,Bronze,,,,,,,,
2009,Tomasz Kociumaka,Poland,665,83.12%,7/301,98.01%,Gold,,,,,,,,
2009,Jarosław Błasiok,Poland,618,77.25%,24/301,92.36%,Gold,,,,,,,,
2009,Adam Karczmarz,Poland,570,71.25%,37/301,88.04%,Silver,,,,,,,,
2009,Jakub Pachocki,Poland,543,67.88%,49/301,84.05%,Silver,,,,,,,,
2008,Marcin Kościelnicki,Poland,,470,78.33%,3/283,99.29%,Gold,,,,,,,
2008,Marcin Andrychowicz,Poland,,409,68.17%,14/283,95.41%,Gold,,,,,,,
2008,Jarosław Błasiok,Poland,,389,64.83%,18/283,93.99%,Gold,,,,,,,
2008,Maciej Klimek,Poland,,345,57.50%,26/283,91.17%,Silver,,,,,,,
2007,Tomasz Kulczyński,Poland,,574,95.67%,1/285,100.00%,Gold,,,,,,,
2007,Marcin Andrychowicz,Poland,,504,84.00%,6/285,98.25%,Gold,,,,,,,
2007,Marcin Kurczych,Poland,,254,42.33%,93/285,67.72%,Bronze,,,,,,,
2007,Jakub Kallas,Poland,,245,40.83%,105/285,63.51%,Bronze,,,,,,,
2006,Filip Wolski,Poland,,480,80.00%,1/282,100.00%,Gold,,,,,,,
2006,Jakub Kallas,Poland,,395,65.83%,18/282,93.97%,Gold,,,,,,,
2006,Marcin Andrychowicz,Poland,,388,64.67%,21/282,92.91%,Gold,,,,,,,
2006,Michał Pilipczuk,Poland,,346,57.67%,49/282,82.98%,Silver,,,,,,,
2005,Filip Wolski,Poland,,550,91.67%,10/276,96.74%,Gold,,,,,,,
2005,Adam Gawarkiewicz,Poland,,454,75.67%,36/276,87.32%,Silver,,,,,,,
2005,Tomasz Kulczyński,Poland,,448,74.67%,44/276,84.42%,Silver,,,,,,,
2005,Daniel Czajka,Poland,,290,48.33%,128/276,53.99%,Bronze,,,,,,,
2005,Jakub Łącki,Poland 2,,,,,,,,,,,,,
2005,Piotr Szmigiel,Poland 2,,,,,,,,,,,,,
2005,Piotr Świgoń,Poland 2,,,,,,,,,,,,,
2005,Andrzej Grzywocz,Poland 2,,,,,,,,,,,,,
2005,Marcin Skotniczny,Poland 2,,,,,,,,,,,,,
2004,Bartłomiej Romański,Poland,,520,86.67%,4/291,98.97%,Gold,,,,,,,
2004,Filip Wolski,Poland,,475,79.17%,13/291,95.88%,Gold,,,,,,,
2004,Jakub Łącki,Poland,,415,69.17%,40/291,86.60%,Silver,,,,,,,
2004,Tomasz Kuras,Poland,,325,54.17%,98/291,66.67%,Bronze,,,,,,,
2003,Bartosz Walczak,Poland,,404.6,67.43%,10/265,96.60%,Gold,,,,,,,
2003,Filip Wolski,Poland,,350.9,58.48%,24/265,91.32%,Gold,,,,,,,
2003,Marcin Michalski,Poland,,299.5,49.92%,47/265,82.64%,Silver,,,,,,,
2003,Michal Brzozowski,Poland,,235.0,39.17%,83/265,69.06%,Bronze,,,,,,,
2002,Paweł Parys,Poland,,458,76.33%,2/276,99.64%,Gold,,,,,,,
2002,Bartosz Walczak,Poland,,262,43.67%,40/276,85.87%,Silver,,,,,,,
2002,Karol Cwalina,Poland,,253,42.17%,46/276,83.70%,Silver,,,,,,,
2002,Marcin Michalski,Poland,,220,36.67%,73/276,73.91%,Bronze,,,,,,,
2001,Tomasz Malesinski,Poland,,422,70.33%,11/272,96.32%,Gold,,,,,,,
2001,Paweł Parys,Poland,,370,61.67%,30/272,89.34%,Silver,,,,,,,
2001,Mateusz Kwaśnicki,Poland,,343,57.17%,37/272,86.76%,Silver,,,,,,,
2001,Karol Cwalina,Poland,,180,30.00%,113/272,58.82%,Bronze,,,,,,,
2000,Krzysztof Onak,Poland,,590,84.29%,14/278,95.32%,Gold,,,,,,,
2000,Tomasz Czajka,Poland,,590,84.29%,14/278,95.32%,Gold,,,,,,,
2000,Tomasz Malesinski,Poland,,430,61.43%,54/278,80.94%,Silver,,,,,,,
2000,Grzegorz Stelmaszek,Poland,,,,,,,,,,,,,
1999,Andrzej Gąsienica-Samek,Poland,,370,61.67%,11/253,96.05%,Gold,,,,,,,
1999,Marcin Meinardi,Poland,,294,49.00%,36/253,86.17%,Silver,,,,,,,
1999,Michał Nowakiewicz,Poland,,240,40.00%,56/253,78.26%,Silver,,,,,,,
1999,Krzysztof Onak,Poland,,210,35.00%,74/253,71.15%,Bronze,,,,,,,
1998,Andrzej Gąsienica-Samek,Poland,,680,97.14%,5/241,98.34%,Gold,,,,,,,
1998,Eryk Kopczyński,Poland,,680,97.14%,5/241,98.34%,Gold,,,,,,,
1998,Paweł Wolff,Poland,,650,92.86%,19/241,92.53%,Gold,,,,,,,
1998,Tomasz Czajka,Poland,,560,80.00%,36/241,85.48%,Silver,,,,,,,
1997,Andrzej Gąsienica-Samek,Poland,,446,74.33%,5/221,98.19%,Gold,,,,,,,
1997,Piotr Zieliński,Poland,,423,70.50%,8/221,96.83%,Gold,,,,,,,
1997,Tomasz Waleń,Poland,,247,41.17%,76/221,66.06%,Bronze,,,,,,,
1997,Piotr Sankowski,Poland,,245,40.83%,78/221,65.16%,Bronze,,,,,,,
1996,Piotr Zieliński,Poland,,191,95.50%,3/220,99.09%,Gold,,,,,,,
1996,Jakub Pawlewicz,Poland,,180,90.00%,14/220,94.09%,Gold,,,,,,,
1996,Andrzej Gąsienica-Samek,Poland,,175,87.50%,21/220,90.91%,Silver,,,,,,,
1996,Adam Borowski,Poland,,136,68.00%,68/220,69.55%,Bronze,,,,,,,
1995,Jakub Pawlewicz,Poland,,149,74.50%,21/210,90.48%,Silver,,,,,,,
1995,Piotr Zieliński,Poland,,128,64.00%,45/210,79.05%,Silver,,,,,,,
1995,Mikolaj Gawron,Poland,,113,56.50%,69/210,67.62%,Bronze,,,,,,,
1995,Marcin Sawicki,Poland,,110,55.00%,72/210,66.19%,Bronze,,,,,,,
1994,Krzysztof Sobusiak,Poland,,120,60.00%,27/189,86.24%,Silver,,,,,,,
1994,Jakub Pawlewicz,Poland,,95,47.50%,52/189,73.02%,Bronze,,,,,,,
1994,Michał Wala,Poland,,75,37.50%,72/189,62.43%,Bronze,,,,,,,
1994,Marek Stocki,Poland,,66,33.00%,88/189,53.97%,Bronze,,,,,,,
1993,Tomasz Błaszczyk,Poland,,163,81.50%,35/155,78.06%,Silver,,,,,,,
1993,Grzegorz Jakacki,Poland,,127,63.50%,74/155,52.90%,Bronze,,,,,,,
1992,Tomasz Śmigielski,Poland,,175,87.50%,39/171,77.78%,Silver,,,,,,,
1992,Jacek Pliszka,Poland,,165,82.50%,54/171,69.01%,Bronze,,,,,,,
1992,Rafał Bogacz,Poland,,140,70.00%,72/171,58.48%,Bronze,,,,,,,
1992,Tomasz Błaszczyk,Poland,,,,,,,,,,,,,
1991,Jakub Kruszona,Poland,,150,75.00%,7/68,91.18%,Gold,,,,,,,
1991,Jacek Chrząszcz,Poland,,136,68.00%,13/68,82.35%,Silver,,,,,,,
1991,Jacek Pliszka,Poland,,117,58.50%,29/68,58.82%,Bronze,,,,,,,
1990,Jacek Chrząszcz,Poland,,106,53.00%,11/100,90.00%,Silver,,,,,,,
1990,Rafał Bogacz,Poland,,80,40.00%,24/100,77.00%,Bronze,,,,,,,
1990,Behr,Poland,,,,,,,,,,,,,
1990,Szymon Kielbasa,Poland,,,,,,,,,,,,,
1989,Krzysztof Stencel,Poland,,45,45.00%,25/46,47.83%,,,,,,,,
1989,Aleksander Kaczmarski,Poland,,38,38.00%,29/46,39.13%,,,,,,,,
1989,Sławomir Lasota,Poland,,5,5.00%,42/46,10.87%,,,,,,,,
