Year,Contestant,Country,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Score Abs.,Score Rel.,Rank Abs.,Rank Rel.,Award
1993,Radu-Lucian Lupsa,Romania,,200,100.00%,1/155,100.00%,Gold,,,,,,,
1993,Adrian Soviani,Romania,,186,93.00%,11/155,93.55%,Gold,,,,,,,
1993,Emil Praun,Romania,,161,80.50%,39/155,75.48%,Silver,,,,,,,
1993,Bogdan Ghenea,Romania,,142,71.00%,54/155,65.81%,Bronze,,,,,,,
1992,Valentin Necula,Romania,,175,87.50%,39/171,77.78%,Silver,,,,,,,
1992,Emil Praun,Romania,,170,85.00%,47/171,73.10%,Bronze,,,,,,,
1992,Bogdan Ghenea,Romania,,,,,,,,,,,,,
1992,Radu-Lucian Lupsa,Romania,,,,,,,,,,,,,
1991,Catalin Dan Voinescu,Romania,,116,58.00%,31/68,55.88%,Bronze,,,,,,,
1991,Mihai-Costin Manolescu,Romania,,116,58.00%,31/68,55.88%,Bronze,,,,,,,
1991,Radu Preda,Romania,,102,51.00%,43/68,38.24%,Bronze,,,,,,,
1990,Andrei Horia Căldăraru,Romania,,103,51.50%,13/100,88.00%,Silver,,,,,,,
1990,Mircea Valer Pauca,Romania,,,,,,,,,,,,,
1990,Rareș Dorin Purutiu,Romania,,,,,,,,,,,,,
1990,Radu Preda,Romania,,,,,,,,,,,,,
