Year,Contestant,Country,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Score Abs.,Score Rel.,Rank Abs.,Rank Rel.,Award
1999,Murad  Mamedov,Azerbaijan,,,,,,,,,,,,,
1999,Timur Lyapin,Azerbaijan,,,,,,,,,,,,,
1998,Huseyn Guliyev,Azerbaijan,,120,17.14%,173/241,28.63%,,,,,,,,
1998,Dennis Neshtoon,Azerbaijan,,100,14.29%,184/241,24.07%,,,,,,,,
1998,Murad  Mamedov,Azerbaijan,,30,4.29%,212/241,12.45%,,,,,,,,
1998,Emin Hasanov,Azerbaijan,,20,2.86%,217/241,10.37%,,,,,,,,
1997,Dennis Neshtoon,Azerbaijan,,244,40.67%,79/221,64.71%,Bronze,,,,,,,
1997,Rasim Hasanov,Azerbaijan,,20,3.33%,205/221,7.69%,,,,,,,,
1997,Elnur Seyidli,Azerbaijan,,0,0.00%,215/221,3.17%,,,,,,,,
1997,Rufat Talibov,Azerbaijan,,0,0.00%,215/221,3.17%,,,,,,,,
1996,Elnur Seyidli,Azerbaijan,,114,57.00%,93/220,58.18%,Bronze,,,,,,,
1996,Rasim Bakhshi,Azerbaijan,,64,32.00%,162/220,26.82%,,,,,,,,
1996,Agil Aliyev,Azerbaijan,,,,,,,,,,,,,
1996,Raif Roustamov,Azerbaijan,,,,,,,,,,,,,
1995,Elnur Seyidli,Azerbaijan,,52,26.00%,148/210,30.00%,,,,,,,,
1995,Sourkhay Lemberansky,Azerbaijan,,18,9.00%,181/210,14.29%,,,,,,,,
1995,Agil Aliyev,Azerbaijan,,0,0.00%,204/210,3.33%,,,,,,,,
1995,Nazrin Salmanova,Azerbaijan,,0,0.00%,204/210,3.33%,,,,,,,,
1995,Teymur Rashidalizadeh,Azerbaijan,,0,0.00%,204/210,3.33%,,,,,,,,
1994,Enver Sultanov,Azerbaijan,,,,,,,,,,,,,
1994,Elnur Seyidli,Azerbaijan,,,,,,,,,,,,,
1994,Sourkhay Lemberansky,Azerbaijan,,,,,,,,,,,,,
1994,Rasim Bakhshi,Azerbaijan,,,,,,,,,,,,,
