Year,Contestant,Country,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Score Abs.,Score Rel.,Rank Abs.,Rank Rel.,Award
1997,Xiaoliang Wei,China,,333,55.50%,40/221,82.35%,Silver,,,,,,,
1997,Lei Chen,China,,286,47.67%,59/221,73.76%,Bronze,,,,,,,
1996,Xiaochuan Wang,China,,194,97.00%,2/220,99.55%,Gold,,,,,,,
1996,Lei Chen,China,,190,95.00%,4/220,98.64%,Gold,,,,,,,
1996,Shenjie Li,China,,176,88.00%,18/220,92.27%,Gold,,,,,,,
1996,Yijin Wang,China,,176,88.00%,18/220,92.27%,Gold,,,,,,,
1995,Peng Zhao,China,,163,81.50%,8/210,96.67%,Gold,,,,,,,
1995,Yu Yang,China,,161,80.50%,9/210,96.19%,Gold,,,,,,,
1995,Ling Lin,China,,155,77.50%,14/210,93.81%,Gold,,,,,,,
1995,Chen Zhang,China,,139,69.50%,34/210,84.29%,Silver,,,,,,,
1995,Guangping Gao,China,,118,59.00%,57/210,73.33%,Bronze,,,,,,,
1994,Tianming Huang,China,,160,80.00%,8/189,96.30%,Gold,,,,,,,
1994,Wanjun Li,China,,155,77.50%,12/189,94.18%,Gold,,,,,,,
1994,Guangping Gao,China,,148,74.00%,16/189,92.06%,Gold,,,,,,,
1994,Xinghua An,China,,95,47.50%,52/189,73.02%,Bronze,,,,,,,
1993,Yuanshan Guo,China,,190,95.00%,8/155,95.48%,Gold,,,,,,,
1993,Tianming Huang,China,,161,80.50%,39/155,75.48%,Silver,,,,,,,
1993,Chen Zhang,China,,157,78.50%,43/155,72.90%,Bronze,,,,,,,
1993,Xiaolu Chai,China,,136,68.00%,63/155,60.00%,Bronze,,,,,,,
1992,Gao Chen,China,,200,100.00%,1/171,100.00%,Gold,,,,,,,
1992,Xing Wu,China,,200,100.00%,1/171,100.00%,Gold,,,,,,,
1992,Yunhe Yang,China,,200,100.00%,1/171,100.00%,Gold,,,,,,,
