Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2009,Marco Antonio,Lopes Pedroso,7,5,1,6,3,0,22,168,Bronze medal
2024,Matheus,Alencar De Moraes,7,7,3,3,0,1,21,182,Bronze medal
2000,Daniel,Nobuo Uno,7,2,1,7,0,0,17,138,Bronze medal
2006,Rafael,Mendes de Oliveira,7,1,1,7,1,0,17,150,Bronze medal
2002,Thiago,de Silva Sobral,6,6,0,7,1,0,20,145,Bronze medal
2002,Yuri,Gomes Lima,6,7,1,4,2,0,20,145,Bronze medal
2011,Deborah,Barbosa Alves,7,1,0,7,5,0,20,171,Bronze medal
2017,George Lucas,Diniz Alencar,5,3,0,7,2,0,17,188,Bronze medal
1997,Murali,Srinivasan Vajapeyan,1,7,0,6,7,0,21,142,Bronze medal
1985,Cláudio José,Morandini,7,7,0,2,1,1,18,65,Bronze medal
2013,Franco Matheus,de Alencar Severo,7,0,0,7,7,0,21,163,Bronze medal
1983,Alair Pereira,do Lago,,,,,,,21,58,Bronze medal
2007,Rafael,Sampaio de Rezende,3,6,0,7,1,0,17,161,Bronze medal
1990,Marco Antonio,Meggiolaro,4,3,2,1,7,3,20,96,Bronze medal
2015,Gabriel,Toneatti Vercelli,7,1,1,7,0,0,16,183,Bronze medal
2022,Eduardo Henrique,Rodrigues do Nascimento,7,7,0,7,6,0,27,187,Bronze medal
2006,Leandro,Farias Maia,7,1,1,7,0,0,16,161,Bronze medal
2004,Fábio Dias,Moreira,6,7,1,5,1,1,21,159,Bronze medal
2004,Thiago,Costa Leite Santos,7,3,3,6,1,1,21,159,Bronze medal
2011,Maria Clara,Mendes Silva,3,0,1,7,7,1,19,186,Bronze medal
2012,Henrique,Gasparini Fiúza Do Nascimento,7,2,0,7,0,1,17,182,Bronze medal
1997,Emanuel,Carneiro,3,7,0,4,6,0,20,155,Bronze medal
2016,George Lucas,Diniz Alencar,7,1,0,7,3,0,18,206,Bronze medal
2018,André,Yuji Hisatsuga,7,2,0,7,2,2,20,204,Bronze medal
2001,Daniel,Pinheiro Sobreira,6,0,0,7,2,0,15,164,Bronze medal
2002,Alex Corrêa,Abreu,0,7,1,3,6,1,18,168,Bronze medal
2021,Gustavo,Cruz,7,0,0,0,7,0,14,218,Bronze medal
1999,Sérgio,Tadao Martins,4,1,0,5,3,1,14,159,Bronze medal
1987,Marcelo Ricardo Xavier,de Mendonça,7,7,2,2,7,0,25,86,Bronze medal
1997,André,Arroyo Ruiz,2,4,7,6,0,0,19,167,Bronze medal
2022,Gabriel,Torkomian,7,7,0,7,5,0,26,214,Bronze medal
2002,Guilherme Issao Camarinha,Fujiwara,7,7,1,1,1,0,17,177,Bronze medal
1990,Júlio,Cesar de Souza Rebelo,6,3,2,4,1,2,18,116,Bronze medal
2015,Rafael,Filipe Dos Santos,3,1,1,7,3,0,15,217,Bronze medal
2006,André,Linhares Rodrigues,7,1,0,7,0,0,15,189,Bronze medal
2006,Guilherme,Rodrigues Nogueira de Souza,7,1,0,7,0,0,15,189,Bronze medal
2006,Régis,Prado Barbosa,7,1,0,7,0,0,15,189,Bronze medal
1997,Frederico,Vale Girão,3,7,0,6,1,1,18,177,Bronze medal
2004,Henry,Wei Cheng Hsu,6,1,1,7,3,1,19,187,Bronze medal
2024,Levi,Magalhães Pereira Castello Branco,1,7,0,7,2,1,18,238,Bronze medal
1984,Cláudio de Carvalho,Chamon,7,7,0,6,0,0,20,76,Bronze medal
1984,Cláudio José,Morandini,7,1,2,7,0,3,20,76,Bronze medal
2019,Guilherme Zeus,Dantas e Moura,7,0,0,6,7,0,20,245,Bronze medal
1999,Fabrício,Siqueira Benevides,7,0,0,5,1,0,13,178,Bronze medal
1991,Eduardo Sany,Laber,7,7,4,3,1,0,22,126,Bronze medal
1982,Luis Alberto,dos Santos,7,0,3,7,7,0,24,48,Bronze medal
1987,Felipe Fritz,Braga,5,7,0,1,7,2,22,95,Bronze medal
